"converted_date","first_name","last_name","hire_date"
"1986-10-29","Petter","Middleton","10/29/1986"
"1986-12-31","Barton","Puoti","12/31/1986"
"1986-01-19","Dietrich","Wiegley","1/19/1986"
"1986-01-25","Apostol","Lieberherr","1/25/1986"
"1986-01-21","Rosalie","Nannarelli","1/21/1986"
"1986-06-12","Yuriy","Litecky","6/12/1986"
"1986-11-15","Shay","Ushiama","11/15/1986"
"1986-02-09","Bernt","Uhrik","2/9/1986"
"1986-12-31","Chikara","Flowers","12/31/1986"
"1986-09-26","Domenick","Suermann","9/26/1986"
"1986-03-23","Petter","Herber","3/23/1986"
"1986-06-07","Lalit","Wolniewicz","6/7/1986"
"1986-03-12","Hideyuki","Braunmuhl","3/12/1986"
"1986-10-19","Insup","Dusink","10/19/1986"
"1986-09-24","Chuanyi","Panienski","9/24/1986"
"1986-09-18","Hyuncheol","Bahi","9/18/1986"
"1986-12-27","Vishwani","Munawer","12/27/1986"
"1986-07-08","Honesty","Raoux","7/8/1986"
"1986-10-28","Malu","Arlazarov","10/28/1986"
"1986-04-13","Danae","Thambidurai","4/13/1986"
"1986-10-18","Uzi","Trystram","10/18/1986"
"1986-08-13","Along","Stafford","8/13/1986"
"1986-03-30","Randi","Benzaken","3/30/1986"
"1986-02-23","Lansing","Przulj","2/23/1986"
"1986-02-27","Marlo","Verhaegen","2/27/1986"
"1986-09-30","Noritoshi","Shanbhogue","9/30/1986"
"1986-10-20","Weiye","Hofman","10/20/1986"
"1986-08-08","Erzsebet","Heinisuo","8/8/1986"
"1986-12-11","Shigehiro","Thebaut","12/11/1986"
"1986-11-12","Falguni","Jansen","11/12/1986"
"1986-05-23","Arne","Narlikar","5/23/1986"
"1986-05-03","Vishu","Kumaresan","5/3/1986"
"1986-03-18","Utz","Rosch","3/18/1986"
"1986-06-08","Fumiya","Basart","6/8/1986"
"1986-07-04","Francesca","Ghalwash","7/4/1986"
"1986-03-30","Owen","Escriba","3/30/1986"
"1986-09-19","Mack","Marchesini","9/19/1986"
"1986-07-31","Tse","Bolsens","7/31/1986"
"1986-04-16","Moriyoshi","Pouyioutas","4/16/1986"
"1986-02-03","Duri","Kalloufi","2/3/1986"
"1986-01-30","Yongqiao","Marsiglia","1/30/1986"
"1986-11-12","Godehard","Suwa","11/12/1986"
"1986-01-05","Sailaja","Luon","1/5/1986"
"1986-10-29","Tonny","Collette","10/29/1986"
"1986-07-08","Mansur","Demizu","7/8/1986"
"1986-03-04","Fumino","Kandlur","3/4/1986"
"1986-10-06","Rance","Speckmann","10/6/1986"
"1986-10-21","Garnik","Morrin","10/21/1986"
"1986-06-13","Tianruo","Bolsens","6/13/1986"
"1986-11-21","Yechiam","Jiafu","11/21/1986"
"1986-04-27","Shuho","Rosar","4/27/1986"
"1986-04-26","Patricio","Masand","4/26/1986"
"1986-07-08","Christfried","Ossenbruggen","7/8/1986"
"1986-10-02","Demin","Levasseur","10/2/1986"
"1986-04-16","Mircea","Welham","4/16/1986"
"1986-02-11","Hitofumi","Rullman","2/11/1986"
"1986-10-08","Mitsuyuki","Duclos","10/8/1986"
"1986-07-04","Chirstian","Nishimukai","7/4/1986"
"1986-05-01","Alair","Jakobus","5/1/1986"
"1986-01-25","Hinrich","Gewali","1/25/1986"
"1986-03-18","Nobuyoshi","Geffroy","3/18/1986"
"1986-05-22","Emran","Setia","5/22/1986"
"1986-04-11","Moheb","Muhling","4/11/1986"
"1986-09-19","Mostafa","Underwood","9/19/1986"
"1986-06-24","Kensei","Birke","6/24/1986"
"1986-11-17","Manibrata","Coombs","11/17/1986"
"1986-12-12","Elrique","Cromarty","12/12/1986"
"1986-12-05","Shiv","Bernardeschi","12/5/1986"
"1986-06-07","Boalin","Schaaf","6/7/1986"
"1986-01-16","IEEE","Ranft","1/16/1986"
"1986-09-23","Stepehn","Halloran","9/23/1986"
"1986-09-18","Shridhar","Petereit","9/18/1986"
"1986-07-13","Toshimo","Maccarone","7/13/1986"
"1986-06-19","Kiam","Giveon","6/19/1986"
"1986-06-29","Babette","Worfolk","6/29/1986"
"1986-07-18","Almudena","Heusch","7/18/1986"
"1986-01-28","Kayoko","Jiafu","1/28/1986"
"1986-07-14","Berni","Sanella","7/14/1986"
"1986-07-15","Menkae","Mapelli","7/15/1986"
"1986-02-12","Almudena","Yoshizawa","2/12/1986"
"1986-06-09","Conal","Hoogerwoord","6/9/1986"
"1986-08-16","Vivian","Peroz","8/16/1986"
"1986-09-16","Vidar","Casley","9/16/1986"
"1986-01-31","Akemi","Tramer","1/31/1986"
"1986-02-25","Hironoby","Sommen","2/25/1986"
"1986-10-27","Kazuhisa","Plotkin","10/27/1986"
"1986-12-16","Fei","Oberman","12/16/1986"
"1986-05-07","Janalee","Domenig","5/7/1986"
"1986-06-06","Ronnie","Peris","6/6/1986"
"1986-02-19","Jinya","Bail","2/19/1986"
"1986-04-18","Tua","Comyn","4/18/1986"
"1986-10-10","Mohan","Beznosov","10/10/1986"
"1986-03-23","Atreye","Koshino","3/23/1986"
"1986-11-12","Luigi","Provine","11/12/1986"
"1986-04-22","Anneke","Azulay","4/22/1986"
"1986-03-24","Kitty","Ushiama","3/24/1986"
"1986-10-11","Mong","Kawashima","10/11/1986"
"1986-10-16","Stamatina","McClure","10/16/1986"
"1986-03-24","Amabile","Gimbel","3/24/1986"
"1986-09-07","Lucian","Kleiser","9/7/1986"
"1986-12-28","Aksel","Mandell","12/28/1986"
"1986-08-09","Kersti","Tsukune","8/9/1986"
"1986-04-10","Mahmut","Aamodt","4/10/1986"
"1986-05-24","Alselm","Janocha","5/24/1986"
"1986-03-20","Remko","Weiland","3/20/1986"
"1986-04-16","Lijia","Teitelbaum","4/16/1986"
"1986-10-10","Chikako","Broomell","10/10/1986"
"1986-04-25","Zejun","Esposito","4/25/1986"
"1986-01-23","Kiyotoshi","Georgakopoulos","1/23/1986"
"1986-04-09","Roddy","Walstra","4/9/1986"
"1986-10-26","Chrisa","Restivo","10/26/1986"
"1986-03-07","Duke","Murthy","3/7/1986"
"1986-07-10","Weiyi","Hammerschmidt","7/10/1986"
"1986-01-04","Shirish","Burnard","1/4/1986"
"1986-12-23","Phillip","Provine","12/23/1986"
"1986-01-30","Supot","Marrevee","1/30/1986"
"1986-04-05","Rayond","Peac","4/5/1986"
"1986-06-20","Arun","Wallrath","6/20/1986"
"1986-11-16","Radoslaw","Schusler","11/16/1986"
"1986-05-06","Martine","Kambil","5/6/1986"
"1986-01-02","Hugo","Pietracaprina","1/2/1986"
"1986-02-06","Mona","Maccarone","2/6/1986"
"1986-10-22","Miyeon","Ramsay","10/22/1986"
"1986-08-01","Venkatesan","Ozery","8/1/1986"
"1986-10-11","Satosi","Kolvik","10/11/1986"
"1986-01-01","Saniya","Lanphier","1/1/1986"
"1986-12-03","Leif","Belinskaya","12/3/1986"
"1986-08-30","Steen","Otillio","8/30/1986"
"1986-04-05","Vincent","Haddadi","4/5/1986"
"1986-02-09","Ute","Melichar","2/9/1986"
"1986-05-20","Toong","Gonthier","5/20/1986"
"1986-01-31","Niranjan","Dechter","1/31/1986"
"1986-06-03","Mayumi","Walston","6/3/1986"
"1986-05-17","Ebbe","Cooke","5/17/1986"
"1986-05-25","Chaoyi","Beznosov","5/25/1986"
"1986-03-04","Giordano","Panangaden","3/4/1986"
"1986-02-01","Junsik","Gente","2/1/1986"
"1986-09-03","Marla","Verspoor","9/3/1986"
"1986-09-25","Keung","Rosaz","9/25/1986"
"1986-12-25","Jaewoo","Antonisse","12/25/1986"
"1986-06-07","Dulce","Constantine","6/7/1986"
"1986-06-06","Shakhar","Rissland","6/6/1986"
"1986-05-16","Mostafa","Baik","5/16/1986"
"1986-12-31","Junichi","Cooley","12/31/1986"
"1986-06-14","Somnath","Ohori","6/14/1986"
"1986-05-01","Xudong","Tanemo","5/1/1986"
"1986-08-05","Niranjan","Uchoa","8/5/1986"
"1986-06-17","Hein","Cooley","6/17/1986"
"1986-01-16","Luisa","Danner","1/16/1986"
"1986-12-30","Bartek","Suwa","12/30/1986"
"1986-07-05","Ewing","Simkin","7/5/1986"
"1986-09-27","Niranjan","Tsukuda","9/27/1986"
"1986-10-27","Arunachalam","Schaaf","10/27/1986"
"1986-07-01","Mandell","Ranon","7/1/1986"
"1986-05-08","Kitty","Boissier","5/8/1986"
"1986-11-20","Guenter","Collette","11/20/1986"
"1986-01-21","Masako","Ranai","1/21/1986"
"1986-12-07","Dipankar","Ravishankar","12/7/1986"
"1986-01-24","Jackson","Chinal","1/24/1986"
"1986-02-12","Amabile","Georg","2/12/1986"
"1986-11-18","Visit","Wilfing","11/18/1986"
"1986-04-03","Gunilla","Ishibashi","4/3/1986"
"1986-02-21","Mohammed","Uhrig","2/21/1986"
"1986-06-15","Seshu","Matteis","6/15/1986"
"1986-08-01","Tomofumi","Auria","8/1/1986"
"1986-12-19","Golgen","Maginnis","12/19/1986"
"1986-09-18","Franziska","Ramras","9/18/1986"
"1986-08-16","Heejo","Bamford","8/16/1986"
"1986-04-13","Arto","Lipner","4/13/1986"
"1986-11-17","Ingemar","Lundstrom","11/17/1986"
"1986-08-06","Eirik","Kisuki","8/6/1986"
"1986-08-25","Martial","Hambrick","8/25/1986"
"1986-09-11","Stevo","Selvestrel","9/11/1986"
"1986-01-28","Tru","Bahi","1/28/1986"
"1986-05-14","Gritta","Haraldson","5/14/1986"
"1986-12-26","Mary","Meszaros","12/26/1986"
"1986-02-09","Menkae","Sankaranarayanan","2/9/1986"
"1986-09-08","Udaiprakash","Takkinen","9/8/1986"
"1986-12-29","Maria","Krohm","12/29/1986"
"1986-12-04","Marc","Isard","12/4/1986"
"1986-07-08","Jaewon","Krohm","7/8/1986"
"1986-02-10","Serenella","Cardazo","2/10/1986"
"1986-08-13","Xinglin","Penttonen","8/13/1986"
"1986-05-26","Bernd","Remmele","5/26/1986"
"1986-09-17","Janalee","VanScheik","9/17/1986"
"1986-11-30","Sven","Marakhovsky","11/30/1986"
"1986-07-09","Khaled","Cherinka","7/9/1986"
"1986-01-17","Divine","Bugaenko","1/17/1986"
"1986-04-08","Shay","Wissmann","4/8/1986"
"1986-05-18","Nidapan","Erva","5/18/1986"
"1986-02-16","Nishit","Pramanik","2/16/1986"
"1986-12-05","Zhonghui","Baby","12/5/1986"
"1986-06-04","Boalin","Lorys","6/4/1986"
"1986-03-01","Caolyn","Sullins","3/1/1986"
"1986-12-29","Subhada","Ligten","12/29/1986"
"1986-10-12","Shietung","Vitiello","10/12/1986"
"1986-06-30","Beshir","Schnelling","6/30/1986"
"1986-01-07","Lobel","Comte","1/7/1986"
"1986-10-03","Terresa","Grandbois","10/3/1986"
"1986-09-30","Koldo","Brattka","9/30/1986"
"1986-10-07","Cheong","Veevers","10/7/1986"
"1986-07-05","Giao","Lamma","7/5/1986"
"1986-11-12","Douadi","Rande","11/12/1986"
"1986-05-31","Satyanarayana","Leuchs","5/31/1986"
"1986-02-21","Kersti","Lammel","2/21/1986"
"1986-11-13","Gio","Ballarin","11/13/1986"
"1986-03-02","Harngdar","Moehrke","3/2/1986"
"1986-03-13","Mabo","Neimat","3/13/1986"
"1986-03-15","Felicidad","Hofting","3/15/1986"
"1986-12-23","Marek","Itzfeldt","12/23/1986"
"1986-02-20","Sham","Benzmuller","2/20/1986"
"1986-12-20","Shawna","Lindqvist","12/20/1986"
"1986-04-16","Lillian","Hutton","4/16/1986"
"1986-03-05","Yurij","Chaudhuri","3/5/1986"
"1986-11-10","Kyoichi","Domenig","11/10/1986"
"1986-11-27","Moti","Uhrik","11/27/1986"
"1986-05-17","Nikolaus","Perri","5/17/1986"
"1986-10-09","Yucai","Marquardt","10/9/1986"
"1986-12-25","Arfst","Ertl","12/25/1986"
"1986-12-25","Sorina","Merkl","12/25/1986"
"1986-03-30","Sandeepan","Verspoor","3/30/1986"
"1986-08-28","Krister","Vesna","8/28/1986"
"1986-11-16","Youngkon","Cyne","11/16/1986"
"1986-01-11","Jaewoo","Montemayor","1/11/1986"
"1986-08-23","Christfried","Yoshizawa","8/23/1986"
"1986-10-27","Shaz","Acton","10/27/1986"
"1986-11-07","Adhemar","Thambidurai","11/7/1986"
"1986-08-06","Soenke","Crooks","8/6/1986"
"1986-01-20","Armond","Murrill","1/20/1986"
"1986-12-26","Stella","Kisuki","12/26/1986"
"1986-05-21","Harngdar","Uludag","5/21/1986"
"1986-01-06","Munir","Velasco","1/6/1986"
"1986-07-26","Shuky","Gire","7/26/1986"
"1986-09-16","Akemi","Kropp","9/16/1986"
"1986-07-28","Shrikanth","Zaiane","7/28/1986"
"1986-06-11","Pranjal","Esteva","6/11/1986"
"1986-03-12","Pasqua","Straney","3/12/1986"
"1986-01-04","Radhia","Kavanagh","1/4/1986"
"1986-04-17","Irene","Brendel","4/17/1986"
"1986-06-01","Zhenhua","Passino","6/1/1986"
"1986-01-27","Deniz","Garnier","1/27/1986"
"1986-07-03","Mohan","Fargier","7/3/1986"
"1986-07-26","Khosrow","Xiaoshan","7/26/1986"
"1986-04-11","Alper","Schauser","4/11/1986"
"1986-07-29","Udaiprakash","Rosenbaum","7/29/1986"
"1986-11-02","Aram","Asrin","11/2/1986"
"1986-07-24","Nevin","Kawashima","7/24/1986"
"1986-06-25","Shih","Lorcy","6/25/1986"
"1986-04-05","Marsja","Eugenio","4/5/1986"
"1986-07-10","Leaf","Fetvedt","7/10/1986"
"1986-12-15","Godehard","Chachaty","12/15/1986"
"1986-03-08","Vishwani","Kornatzky","3/8/1986"
"1986-05-17","Indrajit","Velasco","5/17/1986"
"1986-03-31","Suzette","Tokunaga","3/31/1986"
"1986-12-03","Hidde","Kisuki","12/3/1986"
"1986-07-26","Fumitaka","Silva","7/26/1986"
"1986-03-18","Mitsuyuki","Varman","3/18/1986"
"1986-04-05","Eran","Hutton","4/5/1986"
"1986-11-06","Leah","Plesums","11/6/1986"
"1986-09-29","Marsal","Lovengreen","9/29/1986"
"1986-05-26","Poornachandra","Picht","5/26/1986"
"1986-05-02","Sanjay","Grandbois","5/2/1986"
"1986-05-03","Anwar","Reinhard","5/3/1986"
"1986-11-13","Luerbio","Valiente","11/13/1986"
"1986-08-24","Remko","Ranka","8/24/1986"
"1986-02-16","Mantis","Vecchio","2/16/1986"
"1986-06-04","Odoardo","Munck","6/4/1986"
"1986-04-29","Quingbo","Coombs","4/29/1986"
"1986-09-28","Arumugam","Herbst","9/28/1986"
"1986-11-30","Emdad","Cunliffe","11/30/1986"
"1986-09-24","Mihalis","Mitina","9/24/1986"
"1986-02-10","Akemi","Magalhaes","2/10/1986"
"1986-07-20","Radoslaw","Noriega","7/20/1986"
"1986-11-28","Ramzi","Keustermans","11/28/1986"
"1986-04-11","Haldon","Spataro","4/11/1986"
"1986-03-23","Remko","Ranze","3/23/1986"
"1986-04-18","Aleksander","Glinert","4/18/1986"
"1986-11-10","Izaskun","Gammage","11/10/1986"
"1986-09-20","Przemyslawa","Rando","9/20/1986"
"1986-05-09","Bikash","Tiemann","5/9/1986"
"1986-07-11","Mayuko","Shackel","7/11/1986"
"1986-06-15","Padma","Brlek","6/15/1986"
"1986-10-26","Miomir","Schusler","10/26/1986"
"1986-01-08","Yurij","Engberts","1/8/1986"
"1986-02-06","Herbert","Gulik","2/6/1986"
"1986-08-29","Zongyan","Lamba","8/29/1986"
"1986-01-14","Chandrasekaran","Luiz","1/14/1986"
"1986-08-29","Bartek","Picel","8/29/1986"
"1986-06-27","Marc","Waterhouse","6/27/1986"
"1986-05-21","Arif","Slobodova","5/21/1986"
"1986-09-07","Jungsoon","Domenig","9/7/1986"
"1986-01-02","Kiyotoshi","Zaiane","1/2/1986"
"1986-05-26","Anestis","Eickenmeyer","5/26/1986"
"1986-04-19","Yongmin","Suessmith","4/19/1986"
"1986-09-17","Tadahiko","Sewelson","9/17/1986"
"1986-12-01","Eishiro","Asrin","12/1/1986"
"1986-08-07","Berto","Suri","8/7/1986"
"1986-08-18","Moto","Gips","8/18/1986"
"1986-07-20","Zito","Boguraev","7/20/1986"
"1986-07-18","Shahid","Denti","7/18/1986"
"1986-03-12","Takushi","Pramanik","3/12/1986"
"1986-11-28","Francoise","Polupanov","11/28/1986"
"1986-03-10","Lijie","Babb","3/10/1986"
"1986-05-10","Ghassan","Hutter","5/10/1986"
"1986-08-22","Sailaja","Azulay","8/22/1986"
"1986-06-02","Tomoyuki","Fritzsche","6/2/1986"
"1986-07-19","Fabrizio","Hempstead","7/19/1986"
"1986-04-25","Isaac","Cardazo","4/25/1986"
"1986-01-03","Steve","Maquelin","1/3/1986"
"1986-09-02","Kenroku","Muhling","9/2/1986"
"1986-09-30","Gino","DasSarma","9/30/1986"
"1986-02-22","Annemarie","Shobatake","2/22/1986"
"1986-01-16","Hirochika","Milicic","1/16/1986"
"1986-07-31","Shigehiro","Angot","7/31/1986"
"1986-01-12","Younwoo","Peron","1/12/1986"
"1986-11-30","Duro","Kermarrec","11/30/1986"
"1986-05-16","Irena","Bisiani","5/16/1986"
"1986-08-15","Adhemar","Savasere","8/15/1986"
"1986-12-16","Alselm","Trogemann","12/16/1986"
"1986-07-05","Tadahiko","Heystek","7/5/1986"
"1986-12-19","Rafael","Strehl","12/19/1986"
"1986-02-16","Val","Validov","2/16/1986"
"1986-03-01","Nigel","Biros","3/1/1986"
"1986-06-10","Somnath","Kitsuregawa","6/10/1986"
"1986-04-08","Valeri","Heemskerk","4/8/1986"
"1986-03-16","Somnath","Kalafatis","3/16/1986"
"1986-03-15","Dietrich","Litzkow","3/15/1986"
"1986-11-26","Bluma","Bernardinello","11/26/1986"
"1986-05-09","Masako","Molenkamp","5/9/1986"
"1986-01-03","Debaprosad","Hatcliff","1/3/1986"
"1986-05-15","Serap","Bahi","5/15/1986"
"1986-04-06","Miquel","Kaiserswerth","4/6/1986"
"1986-03-11","Eckart","Assaf","3/11/1986"
"1986-03-10","Pantung","Kalorkoti","3/10/1986"
"1986-03-03","Gil","Frijda","3/3/1986"
"1986-12-19","Marek","Hedayat","12/19/1986"
"1986-07-25","Gaurav","Bressoud","7/25/1986"
"1986-01-14","Tzu","Cheshire","1/14/1986"
"1986-12-19","Lucian","Rathonyi","12/19/1986"
"1986-08-10","Jeane","Cullers","8/10/1986"
"1986-08-15","Tomofumi","Vieri","8/15/1986"
"1986-04-08","Yunming","Deyuan","4/8/1986"
"1986-09-12","Shin","Zaumen","9/12/1986"
"1986-02-23","Godehard","Smeets","2/23/1986"
"1986-01-03","Weidon","Dalphin","1/3/1986"
"1986-06-27","Garnik","Gubsky","6/27/1986"
"1986-01-26","Sanjai","Ciolek","1/26/1986"
"1986-12-31","Rimli","Eugenio","12/31/1986"
"1986-03-26","Janalee","Ernst","3/26/1986"
"1986-05-02","Collette","Plump","5/2/1986"
"1986-10-31","Sajjad","Aingworth","10/31/1986"
"1986-11-26","Babette","Poulakidas","11/26/1986"
"1986-07-24","Bartek","Ananiadou","7/24/1986"
"1986-09-26","Chanjung","Flasterstein","9/26/1986"
"1986-10-24","Yunming","Iivonen","10/24/1986"
"1986-12-02","Shaz","Jumpertz","12/2/1986"
"1986-09-23","Huei","Vadhan","9/23/1986"
"1986-04-29","Evgueni","Szemeredi","4/29/1986"
"1986-01-03","George","Borovoy","1/3/1986"
"1986-09-16","Moti","Luan","9/16/1986"
"1986-09-11","Yaghout","Piazza","9/11/1986"
"1986-08-28","Marek","Anger","8/28/1986"
"1986-07-09","Chenye","Lorho","7/9/1986"
"1986-04-11","Gen","Marrevee","4/11/1986"
"1986-12-23","Wojceich","Marquardt","12/23/1986"
"1986-05-25","Bouchung","Ulupinar","5/25/1986"
"1986-10-04","Marl","Verspoor","10/4/1986"
"1986-02-17","Stevo","Zwicker","2/17/1986"
"1986-10-11","Masaki","Zockler","10/11/1986"
"1986-03-14","Akeel","Bael","3/14/1986"
"1986-07-12","Tadanori","Nitsche","7/12/1986"
"1986-01-28","Heon","Mondadori","1/28/1986"
"1986-04-30","Angus","Hempstead","4/30/1986"
"1986-07-23","Akhilish","Reinhart","7/23/1986"
"1986-11-18","Menkae","Lienhardt","11/18/1986"
"1986-04-21","Xiaopeng","Ranft","4/21/1986"
"1986-06-17","Ulises","Schreiter","6/17/1986"
"1986-12-20","Mingzeng","Mungall","12/20/1986"
"1986-04-10","Shigehiro","Setiz","4/10/1986"
"1986-07-28","Demos","Axelband","7/28/1986"
"1986-09-22","Ayakannu","Miculan","9/22/1986"
"1986-09-25","Gian","Ranum","9/25/1986"
"1986-12-24","Guenter","Hettesheimer","12/24/1986"
"1986-09-05","Petter","Schlenzig","9/5/1986"
"1986-09-21","Make","Antonakopoulos","9/21/1986"
"1986-01-27","Giao","Hammerschmidt","1/27/1986"
"1986-07-23","Sampalli","Lunt","7/23/1986"
"1986-06-01","Muneo","Ghelli","6/1/1986"
"1986-02-21","Tsutomu","Coney","2/21/1986"
"1986-04-29","Shir","Gist","4/29/1986"
"1986-12-15","Janalee","Dalton","12/15/1986"
"1986-01-24","Xiaoqiang","Wolniewicz","1/24/1986"
"1986-12-11","Lein","Lorcy","12/11/1986"
"1986-09-09","Toney","Kropatsch","9/9/1986"
"1986-08-27","Florian","Beausoleil","8/27/1986"
"1986-11-04","Sham","Schauser","11/4/1986"
"1986-04-07","Gift","Rosin","4/7/1986"
"1986-06-11","Mohua","Lamba","6/11/1986"
"1986-02-08","Duri","Pettey","2/8/1986"
"1986-01-28","Saniya","Katzenelson","1/28/1986"
"1986-08-29","Eben","Nivat","8/29/1986"
"1986-01-08","Youngkon","Skrikant","1/8/1986"
"1986-03-03","Alselm","Harnett","3/3/1986"
"1986-06-01","Garnik","Ushiama","6/1/1986"
"1986-09-05","Kenton","Rijckaert","9/5/1986"
"1986-05-19","Magy","Georg","5/19/1986"
"1986-12-28","Aamod","Avouris","12/28/1986"
"1986-04-22","Rimli","Gire","4/22/1986"
"1986-03-15","Eric","Garnham","3/15/1986"
"1986-04-14","Arie","Luit","4/14/1986"
"1986-11-24","Gurbir","Compeau","11/24/1986"
"1986-10-29","Ramya","Lorch","10/29/1986"
"1986-11-08","Ghassan","Fontan","11/8/1986"
"1986-04-22","Basem","Apsitis","4/22/1986"
"1986-06-19","Gita","Janocha","6/19/1986"
"1986-05-27","Rafail","Snedden","5/27/1986"
"1986-05-01","Haldun","Sessa","5/1/1986"
"1986-12-18","Nahum","Maccarone","12/18/1986"
"1986-03-04","Muneo","Khamsi","3/4/1986"
"1986-03-30","Vishu","Kroha","3/30/1986"
"1986-12-09","Premal","Rissanen","12/9/1986"
"1986-09-01","Salvador","Matteis","9/1/1986"
"1986-10-22","Chaoyi","Codenie","10/22/1986"
"1986-02-28","Boaz","Tischendorf","2/28/1986"
"1986-01-25","Khaled","Radivojevic","1/25/1986"
"1986-09-07","Stein","Pashtan","9/7/1986"
"1986-06-07","Gina","Rattan","6/7/1986"
"1986-01-17","Jahangir","Trystram","1/17/1986"
"1986-11-22","Sadok","Mitzlaff","11/22/1986"
"1986-10-17","Odysseas","Baig","10/17/1986"
"1986-10-03","Phillip","Peak","10/3/1986"
"1986-03-26","Elzbieta","Lunt","3/26/1986"
"1986-06-18","Badri","Silva","6/18/1986"
"1986-02-18","Baocai","DasSarma","2/18/1986"
"1986-11-08","Arif","Rabehasaina","11/8/1986"
"1986-03-28","Prasadram","Kading","3/28/1986"
"1986-02-13","Genki","Baumann","2/13/1986"
"1986-04-13","Adel","Ecklund","4/13/1986"
"1986-02-09","Kauko","Pelz","2/9/1986"
"1986-08-13","Kwangsub","Botman","8/13/1986"
"1986-01-03","Ziva","Falco","1/3/1986"
"1986-10-27","Kazuyasu","Siprelle","10/27/1986"
"1986-04-30","Sumant","Naudin","4/30/1986"
"1986-02-11","Danae","Rubsam","2/11/1986"
"1986-09-06","Ayakannu","Deyuan","9/6/1986"
"1986-08-09","Shuky","Kalafatis","8/9/1986"
"1986-10-26","Boutros","Leijenhorst","10/26/1986"
"1986-02-09","Ulises","Passafiume","2/9/1986"
"1986-09-03","Yaghout","Byoun","9/3/1986"
"1986-01-31","Lucien","Kruskal","1/31/1986"
"1986-10-01","Makato","Harnett","10/1/1986"
"1986-01-25","Gopalakrishnan","Unno","1/25/1986"
"1986-09-17","Zhiguo","McAffer","9/17/1986"
"1986-09-18","Willard","Terlouw","9/18/1986"
"1986-07-17","Szabolcs","Fendler","7/17/1986"
"1986-12-24","Somnath","Provine","12/24/1986"
"1986-11-10","Sanjeeva","Bahl","11/10/1986"
"1986-09-18","Aimee","Avouris","9/18/1986"
"1986-11-04","Ewing","Iisaku","11/4/1986"
"1986-11-02","Chanjung","Yetim","11/2/1986"
"1986-07-11","Nagui","Lorcy","7/11/1986"
"1986-05-04","Tommaso","Ciolek","5/4/1986"
"1986-01-25","Morrie","Anick","1/25/1986"
"1986-02-28","Ulises","Diderrich","2/28/1986"
"1986-12-14","Georgy","Baer","12/14/1986"
"1986-10-18","Gino","Narwekar","10/18/1986"
"1986-09-20","Juichirou","Spell","9/20/1986"
"1986-07-22","Zorica","Anandan","7/22/1986"
"1986-08-12","Prasadram","Milicia","8/12/1986"
"1986-04-26","Xiahua","Hoppenstand","4/26/1986"
"1986-12-24","Kristina","Kranzdorf","12/24/1986"
"1986-12-29","Irene","Demian","12/29/1986"
"1986-01-19","Fei","Murtagh","1/19/1986"
"1986-07-14","Conor","Whitcomb","7/14/1986"
"1986-03-28","Jouni","Beeson","3/28/1986"
"1986-02-17","Kristinn","Litecky","2/17/1986"
